what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438027376206
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438027376206
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438027376207
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438027376208
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438027376208
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438027376209
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1438027376209
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438027376210
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438027376218
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438027376219
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438027376219
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1438027376220
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1438027376235
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1438027376235
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1438027376235
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1438027376236
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1438027376236
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1438027376237
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1438027376237
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1438027376237
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1438027376238
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1438027376238
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1438027376239
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1438027376239
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1438027376239
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1438027376240
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1438027376240
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1438027376240
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1438027376240
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1438027376241
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1438027376241
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1438027376242
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1438027376242
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1438027376243
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1438027376243
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1438027376244
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1438027376244
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1438027376245
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1438027376245
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1438027376245
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1438027376245
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1438027376246
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1438027376246
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1438027376247
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1438027376247
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1438027376248
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1438027376248
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1438027376248
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1438027376249
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1438027376249
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1438027376249
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1438027376250
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1438027376250
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1438027376251
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1438027376251
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1438027376252
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1438027376252
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1438027376253
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1438027376254
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1438027376254
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438027376254
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438027376254
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1438027376255
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438027376256
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1438027376256
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1438027376257
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438027376257
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438027376258
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438027376258
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438027376258
started,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1438027376258
os,sysinfo,,,"macosx",1438027376261
arch,sysinfo,,,"x86",1438027376261
ws,sysinfo,,,"cocoa",1438027376261
locale,sysinfo,,,"en_US",1438027376261
processors,sysinfo,,,"2",1438027376261
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438027376261
java.runtime.version,sysinfo,,,"1.6.0_65-b14-468-11M4828a",1438027376261
java.specification.name,sysinfo,,,"Java Platform API Specification",1438027376261
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438027376261
java.specification.version,sysinfo,,,"1.6",1438027376261
java.vendor,sysinfo,,,"Apple Inc.",1438027376261
java.version,sysinfo,,,"1.6.0_65",1438027376261
java.vm.info,sysinfo,,,"mixed mode",1438027376261
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1438027376261
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438027376261
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438027376261
java.vm.specification.version,sysinfo,,,"1.0",1438027376261
java.vm.vendor,sysinfo,,,"Apple Inc.",1438027376261
java.vm.version,sysinfo,,,"20.65-b04-468",1438027376261
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438027379640
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1438027384322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027392634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027434484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027439110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027486088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027490286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027508149
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027508315
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027508401
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1438027508408
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1438027532011
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027534406
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1438027537040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438027537154
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1438027537818
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027559617
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027582807
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027582808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027597190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027619722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027624673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027625417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027626272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027694170
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1438027698336
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1438027698349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027714471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027719157
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027742195
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027742325
error,log,,,"Unhandled event loop exception",1438027742613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027746107
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027747940
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027754142
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027759972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027765728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027768968
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027769040
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027769103
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1438027769106
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438027772493
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438027792427
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438027792975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027795532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027797204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027802210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027802333
error,log,,,"Unhandled event loop exception",1438027802385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027840422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027844640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027852289
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027853180
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438027856822
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027858167
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027859052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438027866408
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027880777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027881578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027904166
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027905246
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438027907487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027908834
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027917139
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1438027921911
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1438027922061
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1438027922409
opened,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1438027922503
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1438027922577
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1438027922598
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1438027922623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1438027922631
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1438027922631
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1438027929753
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1438027929764
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1438027929764
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438027933359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438027937273
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028036290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028037439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028037591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028037646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028037646
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028044726
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028051019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028051966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028060004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028063284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028080442
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028080493
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028080493
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028083742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028084857
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1438028084915
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1438028084915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028087659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028105786
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028105838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028105838
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028109054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028138964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028139029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028139029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028140521
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028428011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028429578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028459757
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438028461163
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438028462863
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438028470098
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438028550818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028551966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028552813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028572931
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028627504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028630286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028706508
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028732101
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028739846
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438028821244
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438028838153
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1438028867980
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438028870861
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438028881228
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1438028885410
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438028891712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438028896698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028899224
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028902763
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438028908728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028910579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028915576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028915638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438028915638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028917140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028932393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438028933623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029014040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029015044
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029130311
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029130860
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029147308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029156430
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029404925
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438029406705
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029412083
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029416716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029417926
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438029421735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029426277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029429973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029430032
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029430032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029431332
