what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029757128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029759427
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029771438
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438029776264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029781410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029789742
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029789813
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1438029790775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029791783
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029803075
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029803788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029812433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029814603
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029817246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029818761
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1438029823222
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1438029823845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029828882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029829603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029836713
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438029839386
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029839387
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438029840210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029841596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029847808
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029855428
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438029857538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029861439
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029866358
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029866424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029866424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029867565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029890663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029891517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029898412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029900940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029946619
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029951195
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029951239
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029957692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029957963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029958912
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029961785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029962974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029970696
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438029971680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029973461
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029975766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029975830
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029975830
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029977667
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029988059
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438029989395
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438029993550
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438029994210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029996133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029998604
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029998670
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438029998670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438029999558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030028821
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438030030070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030034799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030036674
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030048509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030051101
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030052476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030055054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030057826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030057885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030057885
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030059649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030073750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030074932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030147474
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1438030149142
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1438030150752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1438030152588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030154867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030158634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030161366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030166156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030187607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030188922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030199786
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030200420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030202277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030205193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030205253
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030205253
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030206976
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030331152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030331943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030359533
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030362053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030411504
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030414136
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030420349
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030431203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030432953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030435532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030435596
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030435596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030436375
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030461502
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030462185
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030469640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030470872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030474941
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030475660
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030476879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030478277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030478343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030478343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030480601
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030515307
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030516242
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030517526
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030518268
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030521183
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030524558
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030524628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030524628
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030527849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030530237
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030531690
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030533390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030534781
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030534841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030534841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030536373
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030612825
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030644419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030655614
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030714195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438030715945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030729861
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030730773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030732704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030734565
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030735179
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030736497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030737743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030737805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030737805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030739337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030800248
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438030801463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030817128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030826095
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1438030827111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030829321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030833152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030833212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.export",1438030833212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438030834376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031058409
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1438031059432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1438031062973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031065047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031084987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031086197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031087259
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438031087715
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1438031088780
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1438031088796
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1438031088815
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1438031088834
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1438031088834
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1438031088834
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1438031088834
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1438031088846
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1438031088865
stopped,bundle,edu.stanford.cs106,1.0.0,"edu.stanford.cs106",1438031088865
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1438031088982
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1438031089028
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1438031089104
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1438031089188
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1438048459527
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1438048459528
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438048459528
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438048459550
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438048459624
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438048459624
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438048459650
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438048459650
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438048459651
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438048459703
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438048459703
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438048459713
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1438048459722
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438048459723
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438048459734
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438048459735
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1438048459737
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1438048459745
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1438048459747
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1438048459812
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1438048459813
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1438048459813
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1438048459814
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1438048459814
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1438048459814
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1438048459815
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1438048459817
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1438048459872
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1438048459875
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1438048459894
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1438048459899
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1438048459975
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1438048459989
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1438048459989
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1438048460031
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1438048460090
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1438048460099
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1438048460156
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1438048460160
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1438048460207
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1438048460303
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1438048460303
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1438048460412
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1438048460413
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1438048460413
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1438048460455
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1438048460455
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1438048460491
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1438048460549
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1438048460549
